workload,target_freq,estimator,time_predicted,energy_predicted,walltime
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,510,gee,14.71012714903271,0.9943504021292726,1.9112730026245117
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,555,gee,13.669901986582097,0.947316089697204,1.844642162322998
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,600,gee,12.785202405298739,0.9074613653427337,1.824814796447754
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,645,gee,12.024169277913463,0.8732064048196144,1.836592197418213
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,690,gee,11.362092278404349,0.8467213928621868,1.8940908908843994
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,735,gee,10.815121969572328,0.8257755615373621,1.8352441787719727
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,780,gee,10.332361895849271,0.8033984111415817,1.8199076652526855
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,825,gee,9.902657786460153,0.7895262154464426,1.8369779586791992
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,870,gee,9.516445648890539,0.7742357756625634,1.8261489868164062
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,915,gee,9.168933548591811,0.7677160226369053,1.82122802734375
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,960,gee,8.861668711011966,0.7502990608847375,1.8253848552703857
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1005,gee,8.583752771215039,0.7385651267383663,1.8725948333740234
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1050,gee,8.331521680218385,0.7453574439892794,1.8328609466552734
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1095,gee,8.097537409169668,0.7524753717136871,1.8286490440368652
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1140,gee,7.883230478896639,0.7653195240624369,1.8438971042633057
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1185,gee,7.685659400933187,0.7803102959071803,1.8286168575286865
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1230,gee,7.5021896376295425,0.8101578195527803,1.8459489345550537
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1275,gee,7.332444628324488,0.8369432658300652,1.8146979808807373
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1320,gee,7.172386080451398,0.8863035767983278,1.8825373649597168
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1365,gee,7.024310215958088,0.927560331624921,1.8164160251617432
gpt2model_gpt2_pbf16_b8_s128_modeprefill.json,1410,gee,6.886790174127753,0.9808269723979512,1.8402628898620605
gpt2model_gpt2_pbf16_b32_s512_modeprefill.json,510,gee,89.99817586620719,11.6476574991956,1.8121180534362793
gpt2model_gpt2_pbf16_b32_s512_modeprefill.json,555,gee,85.40092155809421,11.440980881873589,1.8033959865570068
gpt2model_gpt2_pbf16_b32_s512_modeprefill.json,600,gee,81.53030877801406,11.272968777261916,1.817350149154663
gpt2model_gpt2_pbf16_b32_s512_modeprefill.json,645,gee,78.20374884229626,11.129161500170543,1.8662571907043457
